Price,Year,Mileage,City,State,Make,Model
17988,2015,35864,Mt. Juliet,TN,Acura,ILX5-Speed
17989,2014,27123,Plantation,FL,Acura,ILX5-Speed
17989,2015,34014,Modesto,CA,Acura,ILX5-Speed
17990,2014,39861,Doral,FL,Acura,ILX5-Speed
17990,2015,24376,San Antonio,TX,Acura,ILX5-Speed
17990,2015,34022,Virginia Beach,VA,Acura,ILX5-Speed
17990,2015,34733,Spokane Valley,WA,Acura,ILX5-Speed
17990,2015,41172,Jacksonville,FL,Acura,ILX5-Speed
17991,2013,20963,Henderson,NV,Acura,ILX5-Speed
17991,2014,32359,Tracy,CA,Acura,ILX5-Speed
17991,2015,29983,Minneapolis,MN,Acura,ILX5-Speed
17991,2015,47652,Tracy,CA,Acura,ILX5-Speed
17994,2015,30822,Arlington,TX,Acura,ILX5-Speed
17995,2013,21430,Gaithersburg,MD,Acura,ILX5-Speed
17995,2014,30193,Langhorne,PA,Acura,ILX5-Speed
17995,2014,37461,Honolulu,HI,Acura,ILX5-Speed
17995,2014,38317,Honolulu,HI,Acura,ILX5-Speed
17995,2014,34260,San Jose,CA,Acura,ILX5-Speed
17995,2014,32701,Honolulu,HI,Acura,ILX5-Speed
17995,2014,48219,Bakersfield,CA,Acura,ILX5-Speed
17995,2014,28558,San Rafael,CA,Acura,ILX5-Speed
17995,2015,20863,Egg Harbor,NJ,Acura,ILX5-Speed
17995,2015,22374,Columbus,OH,Acura,ILX5-Speed
17995,2015,18373,Wall,NJ,Acura,ILX5-Speed
17995,2015,19896,Bethlehem,PA,Acura,ILX5-Speed
17995,2015,23844,Union City,NJ,Acura,ILX5-Speed
17995,2015,53450,Rio Linda,CA,Acura,ILX5-Speed
17996,2015,20617,Doylestown,PA,Acura,ILX5-Speed
17996,2015,27174,Ardmore,OK,Acura,ILX5-Speed
17997,2013,31213,Duluth,GA,Acura,ILX5-Speed
17997,2015,12638,Roslyn,NY,Acura,ILX5-Speed
17997,2015,23065,Enfield,CT,Acura,ILX5-Speed
17998,2013,40310,Langhorne,PA,Acura,ILX5-Speed
17999,2014,38446,Puyallup,WA,Acura,ILX5-Speed
17999,2015,25491,Concord,CA,Acura,ILX5-Speed
17999,2015,23752,West Park,FL,Acura,ILX5-Speed
17999,2015,36309,Concord,CA,Acura,ILX5-Speed
17999,2015,46808,Merced,CA,Acura,ILX5-Speed
18000,2014,32790,Louisville,KY,Acura,ILX5-Speed
18000,2015,32664,McKinney,TX,Acura,ILX5-Speed
18000,2015,38178,McKinney,TX,Acura,ILX5-Speed
18000,2015,34900,Tustin,CA,Acura,ILX5-Speed
18000,2015,37495,Tustin,CA,Acura,ILX5-Speed
18000,2015,41742,Long Island City,NY,Acura,ILX5-Speed
18027,2015,27447,Cincinnati,OH,Acura,ILX5-Speed
18032,2015,24636,Plantation,FL,Acura,ILX5-Speed
18050,2015,19704,Austin,TX,Acura,ILX5-Speed
18089,2014,25437,Dublin,OH,Acura,ILX5-Speed
18095,2015,23256,Bethlehem,PA,Acura,ILX5-Speed
18189,2015,22646,San Jose,CA,Acura,ILX5-Speed
18194,2015,25853,Ardmore,PA,Acura,ILX5-Speed
18195,2015,33185,Laurel,MD,Acura,ILX5-Speed
18200,2015,36559,Austin,TX,Acura,ILX5-Speed
18225,2015,39642,Charlotte,NC,Acura,ILX5-Speed
18235,2013,19539,Langhorne,PA,Acura,ILX5-Speed
18250,2015,34738,Dublin,OH,Acura,ILX5-Speed
18250,2015,24730,Louisville,KY,Acura,ILX5-Speed
18250,2015,34166,Cary,NC,Acura,ILX5-Speed
18295,2015,27463,Rochester,NY,Acura,ILX5-Speed
18296,2014,33742,Vallejo,CA,Acura,ILX5-Speed
18300,2015,31895,McKinney,TX,Acura,ILX5-Speed
18349,2015,30799,Duluth,GA,Acura,ILX5-Speed
18362,2015,14809,VIRGINIA BEACH,VA,Acura,ILX5-Speed
18371,2015,26189,Bethesda,MD,Acura,ILX5-Speed
18380,2014,24388,Stanhope,NJ,Acura,ILX5-Speed
18390,2015,35089,Chamblee,GA,Acura,ILX5-Speed
18397,2015,22333,West Caldwell,NJ,Acura,ILX5-Speed
18400,2014,30571,Tempe,AZ,Acura,ILX5-Speed
18400,2015,30547,Verona,NJ,Acura,ILX5-Speed
18400,2015,25755,Midlothian,IL,Acura,ILX5-Speed
18442,2014,28529,Charlotte,NC,Acura,ILX5-Speed
18450,2014,12145,Plano,TX,Acura,ILX5-Speed
18450,2015,17014,Tucson,AZ,Acura,ILX5-Speed
18451,2014,28062,Fremont,CA,Acura,ILX5-Speed
18485,2014,15988,Rochelle Park,NJ,Acura,ILX5-Speed
18485,2015,22958,Jenkintown,PA,Acura,ILX5-Speed
18487,2014,32294,FONTANA,CA,Acura,ILX5-Speed
18488,2015,18719,San Diego,CA,Acura,ILX5-Speed
18488,2015,35113,Playa Vista,CA,Acura,ILX5-Speed
18490,2015,30808,Virginia Beach,VA,Acura,ILX5-Speed
18490,2015,27965,Rosedale,MD,Acura,ILX5-Speed
18491,2015,31801,Marietta,GA,Acura,ILX5-Speed
18492,2014,15930,Marietta,GA,Acura,ILX5-Speed
18492,2015,21451,Bountiful,UT,Acura,ILX5-Speed
18495,2014,23806,Langhorne,PA,Acura,ILX5-Speed
18496,2014,29080,Vallejo,CA,Acura,ILX5-Speed
18500,2014,33624,Evans,GA,Acura,ILX5-Speed
18500,2015,18283,San Antonio,TX,Acura,ILX5-Speed
18500,2015,15817,Dublin,OH,Acura,ILX5-Speed
18500,2015,10442,Elmhurst,IL,Acura,ILX5-Speed
18500,2015,24676,Doral,FL,Acura,ILX5-Speed
18500,2015,30848,Macon,GA,Acura,ILX5-Speed
18500,2015,28707,Sanford,FL,Acura,ILX5-Speed
18500,2015,28818,Denver,CO,Acura,ILX5-Speed
18500,2015,32215,South Charleston,WV,Acura,ILX5-Speed
18500,2015,40265,McKinney,TX,Acura,ILX5-Speed
18500,2015,23868,Golden Valley,MN,Acura,ILX5-Speed
18500,2015,32733,Omaha,NE,Acura,ILX5-Speed
18500,2015,36163,Houston,TX,Acura,ILX5-Speed
18580,2015,28933,Torrance,CA,Acura,ILX5-Speed
18600,2015,26615,Fallston,MD,Acura,ILX5-Speed
18600,2015,34544,Gastonia,NC,Acura,ILX5-Speed
18641,2015,31078,Charlotte,NC,Acura,ILX5-Speed
18657,2013,21786,Langhorne,PA,Acura,ILX5-Speed
18680,2014,26323,Bloomfield,NJ,Acura,ILX5-Speed
18700,2015,21949,Fallston,MD,Acura,ILX5-Speed
18700,2015,24769,Doral,FL,Acura,ILX5-Speed
18700,2015,28091,Phoenix,AZ,Acura,ILX5-Speed
18712,2015,29960,Scranton,PA,Acura,ILX5-Speed
18741,2014,25910,Avenel,NJ,Acura,ILX5-Speed
18750,2015,27569,Louisville,KY,Acura,ILX5-Speed
18751,2015,41154,Laurel,MD,Acura,ILX5-Speed
18795,2015,16973,Hooksett,NH,Acura,ILX5-Speed
18798,2015,25718,Roswell,GA,Acura,ILX5-Speed
18800,2015,44986,Louisville,KY,Acura,ILX5-Speed
18811,2015,27428,Duluth,GA,Acura,ILX5-Speed
18832,2015,9132,Brooklyn,NY,Acura,ILX5-Speed
18850,2015,30362,Littleton,MA,Acura,ILX5-Speed
18850,2015,43926,Littleton,MA,Acura,ILX5-Speed
18861,2015,23257,North Richland Hills,TX,Acura,ILX5-Speed
18882,2015,26549,Houston,TX,Acura,ILX5-Speed
18888,2014,15446,Scarsdale,NY,Acura,ILX5-Speed
18888,2015,32685,victorville,CA,Acura,ILX5-Speed
18890,2015,39731,East Windsor,NJ,Acura,ILX5-Speed
18897,2015,9086,Miami,FL,Acura,ILX5-Speed
18900,2015,38361,Meridian,MS,Acura,ILX5-Speed
18900,2015,21407,Doral,FL,Acura,ILX5-Speed
18900,2015,36320,Naperville,IL,Acura,ILX5-Speed
18900,2015,25894,Long Island City,NY,Acura,ILX5-Speed
18900,2015,8406,Salt Lake City,UT,Acura,ILX5-Speed
18941,2015,28704,Charlotte,NC,Acura,ILX5-Speed
18969,2014,20214,Hoffman Estates,IL,Acura,ILX5-Speed
18980,2015,31473,Westminster,CO,Acura,ILX5-Speed
18985,2015,27122,San Jose,CA,Acura,ILX5-Speed
18988,2015,14051,Scarsdale,NY,Acura,ILX5-Speed
18991,2015,29500,Duluth,GA,Acura,ILX5-Speed
18991,2015,20720,Riverside,CA,Acura,ILX5-Speed
18991,2015,29398,Riverside,CA,Acura,ILX5-Speed
18995,2014,15953,Newport News,VA,Acura,ILX5-Speed
18995,2014,23658,Honolulu,HI,Acura,ILX5-Speed
18995,2014,34512,Blackwood,NJ,Acura,ILX5-Speed
18995,2015,26023,Cerritos,CA,Acura,ILX5-Speed
18995,2015,30421,Charlotte,NC,Acura,ILX5-Speed
18995,2015,31414,Ardmore,PA,Acura,ILX5-Speed
18995,2015,33335,Cerritos,CA,Acura,ILX5-Speed
18995,2015,39922,Alexandria,VA,Acura,ILX5-Speed
18996,2015,7738,Woodside,NY,Acura,ILX5-Speed
18998,2015,23015,Honolulu,HI,Acura,ILX5-Speed
18999,2015,9214,Willimantic,CT,Acura,ILX5-Speed
18999,2015,34558,North Miami,FL,Acura,ILX5-Speed
18999,2015,22360,Irving,TX,Acura,ILX5-Speed
18999,2015,32888,Davis,CA,Acura,ILX5-Speed
19000,2015,10967,Falls Church,VA,Acura,ILX5-Speed
19000,2015,18192,Los Angeles,CA,Acura,ILX5-Speed
19000,2015,23779,Verona,NJ,Acura,ILX5-Speed
19000,2015,22847,Valencia,CA,Acura,ILX5-Speed
19000,2015,33553,Valencia,CA,Acura,ILX5-Speed
19000,2015,44468,Tustin,CA,Acura,ILX5-Speed
19001,2015,11206,Plantation,FL,Acura,ILX5-Speed
19242,2013,18318,Langhorne,PA,Acura,ILX5-Speed
19246,2015,30015,Chamblee,GA,Acura,ILX5-Speed
19300,2015,16953,Duluth,GA,Acura,ILX5-Speed
19388,2015,19867,Miami,FL,Acura,ILX5-Speed
19391,2014,10852,Spokane,WA,Acura,ILX5-Speed
19414,2014,33253,Langhorne,PA,Acura,ILX5-Speed
19419,2015,29852,Bethesda,MD,Acura,ILX5-Speed
19480,2015,26379,Renton,WA,Acura,ILX5-Speed
19490,2015,40272,Austin,TX,Acura,ILX5-Speed
19491,2015,19345,Plano,TX,Acura,ILX5-Speed
19495,2015,29326,Langhorne,PA,Acura,ILX5-Speed
19497,2015,16015,Tyler,TX,Acura,ILX5-Speed
19498,2015,16789,Langhorne,PA,Acura,ILX5-Speed
19500,2015,32272,Falls Church,VA,Acura,ILX5-Speed
19500,2015,23342,Long Island City,NY,Acura,ILX5-Speed
19538,2015,34125,San Diego,CA,Acura,ILX5-Speed
19599,2014,10700,Verona,NJ,Acura,ILX5-Speed
19599,2015,14440,Verona,NJ,Acura,ILX5-Speed
19668,2015,17641,Houston,TX,Acura,ILX5-Speed
19695,2015,29230,Ardmore,PA,Acura,ILX5-Speed
19750,2015,21688,Indianapolis,IN,Acura,ILX5-Speed
19775,2014,32811,Puyallup,WA,Acura,ILX5-Speed
19788,2015,28293,Dublin,OH,Acura,ILX5-Speed
19791,2015,14682,Jacksonville,FL,Acura,ILX5-Speed
19850,2015,24220,El Cajon,CA,Acura,ILX5-Speed
19860,2015,25785,Colorado Springs,CO,Acura,ILX5-Speed
19867,2015,29658,Carlsbad,CA,Acura,ILX5-Speed
19875,2015,28491,Olympia,WA,Acura,ILX5-Speed
19888,2015,26116,Cerritos,CA,Acura,ILX5-Speed
19889,2015,36724,Valencia,CA,Acura,ILX5-Speed
19890,2015,24478,Chamblee,GA,Acura,ILX5-Speed
19895,2014,20357,Santa Clara,CA,Acura,ILX5-Speed
19900,2015,19669,Gaithersburg,MD,Acura,ILX5-Speed
19900,2015,24963,Doral,FL,Acura,ILX5-Speed
19900,2015,26474,Houston,TX,Acura,ILX5-Speed
19915,2015,24654,Dallas,TX,Acura,ILX5-Speed
19941,2015,29978,Charlotte,NC,Acura,ILX5-Speed
19987,2015,17223,Delray Beach,FL,Acura,ILX5-Speed
19988,2014,29608,Gaithersburg,MD,Acura,ILX5-Speed
19988,2015,15179,Fremont,CA,Acura,ILX5-Speed
19991,2015,27835,Sarasota,FL,Acura,ILX5-Speed
19995,2014,38621,Brentwood,TN,Acura,ILX5-Speed
19995,2015,25762,Brentwood,TN,Acura,ILX5-Speed
19995,2015,15055,Feasterville,PA,Acura,ILX5-Speed
19995,2015,23353,Cerritos,CA,Acura,ILX5-Speed
19995,2015,24212,Cerritos,CA,Acura,ILX5-Speed
19995,2015,24565,Honolulu,HI,Acura,ILX5-Speed
19995,2015,36648,Kihel,HI,Acura,ILX5-Speed
19997,2015,27329,Greenacres,Fl,Acura,ILX5-Speed
19997,2015,31546,Capitol Heights,MD,Acura,ILX5-Speed
19999,2015,31989,Concord,CA,Acura,ILX5-Speed
20000,2014,32414,Peoria,AZ,Acura,ILX5-Speed
20100,2015,10438,Gainesville,FL,Acura,ILX5-Speed
20100,2015,17353,Verona,NJ,Acura,ILX5-Speed
20297,2015,22430,Duluth,GA,Acura,ILX5-Speed
20377,2015,27440,Carlsbad,CA,Acura,ILX5-Speed
20485,2015,3211,Larchmont,NY,Acura,ILX5-Speed
20495,2015,18906,Rochelle Park,NJ,Acura,ILX5-Speed
20500,2015,23826,Falls Church,VA,Acura,ILX5-Speed
20700,2015,17281,Plano,TX,Acura,ILX5-Speed
20777,2015,34178,Newport News,VA,Acura,ILX5-Speed
20900,2015,3524,Doral,FL,Acura,ILX5-Speed
20900,2015,30787,Wayne,NJ,Acura,ILX5-Speed
20900,2015,26651,Montgomeryville,PA,Acura,ILX5-Speed
20900,2015,36637,Bristol,TN,Acura,ILX5-Speed
20988,2015,14910,Gaithersburg,MD,Acura,ILX5-Speed
20988,2015,36629,Fremont,CA,Acura,ILX5-Speed
20989,2015,6989,Virginia Beach,VA,Acura,ILX5-Speed
20990,2015,24649,Montgomeryville,PA,Acura,ILX5-Speed
20990,2015,27203,Montgomeryville,PA,Acura,ILX5-Speed
20991,2015,20758,Riverside,CA,Acura,ILX5-Speed
20996,2015,23210,Waukesha,WI,Acura,ILX5-Speed
21000,2015,33281,Tustin,CA,Acura,ILX5-Speed
21023,2015,17377,Fort Wayne,IN,Acura,ILX5-Speed
21088,2015,16861,Fort Wayne,IN,Acura,ILX5-Speed
21300,2015,22536,Newport News,VA,Acura,ILX5-Speed
21485,2015,8859,Houston,TX,Acura,ILX5-Speed
21488,2015,26464,Tukwila,WA,Acura,ILX5-Speed
21555,2015,34186,Milford,CT,Acura,ILX5-Speed
21995,2015,5001,Wantagh,NY,Acura,ILX5-Speed
21998,2015,22524,Las Vegas,NV,Acura,ILX5-Speed
22495,2015,16138,Cerritos,CA,Acura,ILX5-Speed
22500,2015,21093,Merrillville,IN,Acura,ILX5-Speed
22500,2015,27209,Merrillville,IN,Acura,ILX5-Speed
22694,2013,47816,Colorado Springs,CO,Acura,ILX5-Speed
22988,2015,29119,Pasadena,TX,Acura,ILX5-Speed
22995,2015,21526,Brentwood,TN,Acura,ILX5-Speed
22995,2015,26553,Cerritos,CA,Acura,ILX5-Speed
22997,2015,26332,Orlando,FL,Acura,ILX5-Speed
23887,2015,24361,Carlsbad,CA,Acura,ILX5-Speed
8995,2013,48851,El Paso,TX,Acura,ILX6-Speed
8995,2014,35725,El Paso,TX,Acura,ILX6-Speed
10495,2013,57596,Waterbury,CT,Acura,ILX6-Speed
13490,2013,52573,Miami,FL,Acura,ILX6-Speed
14500,2013,69006,Duluth,GA,Acura,ILX6-Speed
15997,2015,45115,Plantation,FL,Acura,ILX6-Speed
15999,2013,53840,Wahiawa,HI,Acura,ILX6-Speed
16994,2015,22756,Hollywood,FL,Acura,ILX6-Speed
17400,2014,23088,Ephrata,PA,Acura,ILX6-Speed
17994,2015,38701,North Miami,FL,Acura,ILX6-Speed
17995,2015,31872,Indianapolis,IN,Acura,ILX6-Speed
17998,2015,52986,Avenel,NJ,Acura,ILX6-Speed
17999,2014,25280,Newton,NJ,Acura,ILX6-Speed
17999,2014,50193,Auburn,WA,Acura,ILX6-Speed
18000,2015,39296,Frederick,MD,Acura,ILX6-Speed
18425,2014,13303,Torrance,CA,Acura,ILX6-Speed
18995,2015,33632,Rochelle Park,NJ,Acura,ILX6-Speed
19991,2015,41360,Sarasota,FL,Acura,ILX6-Speed
20300,2015,17563,Golden Valley,MN,Acura,ILX6-Speed
17250,2017,40101,Norcross,GA,Acura,ILXAcuraWatch
21950,2017,4622,El Cajon,CA,Acura,ILXAcuraWatch
22500,2017,4671,Chicago,IL,Acura,ILXAcuraWatch
22688,2017,9782,Arlington,TX,Acura,ILXAcuraWatch
22988,2017,1761,Miami,FL,Acura,ILXAcuraWatch
22988,2017,2183,Miami,FL,Acura,ILXAcuraWatch
22993,2017,7923,VIRGINIA BEACH,VA,Acura,ILXAcuraWatch
14799,2016,22142,Lindon,UT,Acura,ILXAutomatic
15999,2016,43080,Miami Gardens,FL,Acura,ILXAutomatic
16400,2016,65403,Flemingsburg,KY,Acura,ILXAutomatic
16986,2016,28443,Windsor Locks,CT,Acura,ILXAutomatic
16995,2016,53044,North Miami,FL,Acura,ILXAutomatic
17376,2016,27384,Watertown,MA,Acura,ILXAutomatic
17499,2016,24005,West Palm Beach,FL,Acura,ILXAutomatic
17945,2016,51243,Westampton,NJ,Acura,ILXAutomatic
18500,2016,40175,Marietta,GA,Acura,ILXAutomatic
18698,2016,27463,Chantilly,VA,Acura,ILXAutomatic
18797,2016,49814,Daphne,AL,Acura,ILXAutomatic
18900,2016,22187,Salt Lake City,UT,Acura,ILXAutomatic
18971,2016,24103,Vienna,VA,Acura,ILXAutomatic
18988,2016,55373,Fremont,CA,Acura,ILXAutomatic
18994,2016,27729,North Miami,FL,Acura,ILXAutomatic
18995,2016,44481,Watertown,NY,Acura,ILXAutomatic
18997,2016,34436,North Miami,FL,Acura,ILXAutomatic
18998,2016,19847,Woodbridge,VA,Acura,ILXAutomatic
18999,2016,36973,Cambridge,MA,Acura,ILXAutomatic
18999,2016,27247,Merced,CA,Acura,ILXAutomatic
19000,2016,37578,Falls Church,VA,Acura,ILXAutomatic
19188,2016,32682,Scarsdale,NY,Acura,ILXAutomatic
19390,2016,21770,South Easton,MA,Acura,ILXAutomatic
19440,2016,51814,Newnan,GA,Acura,ILXAutomatic
19444,2016,20905,Daphne,AL,Acura,ILXAutomatic
19495,2016,9516,Midway City,CA,Acura,ILXAutomatic
19497,2016,47910,Columbia,SC,Acura,ILXAutomatic
19500,2016,47140,Falls Church,VA,Acura,ILXAutomatic
19554,2016,27781,New Castle,DE,Acura,ILXAutomatic
19566,2016,37494,Chantilly,VA,Acura,ILXAutomatic
19882,2016,27604,Jenkintown,PA,Acura,ILXAutomatic
19885,2016,24838,Morton Grove,IL,Acura,ILXAutomatic
19892,2016,25637,Clanton,AL,Acura,ILXAutomatic
19968,2016,31019,Springfield,NJ,Acura,ILXAutomatic
19996,2016,16976,Pembroke Pines,FL,Acura,ILXAutomatic
19997,2016,47362,Cortlandt Manor,NY,Acura,ILXAutomatic
19998,2016,16233,Indianapolis,IN,Acura,ILXAutomatic
19998,2016,33698,North Miami,FL,Acura,ILXAutomatic
20000,2016,34629,PLANO,TX,Acura,ILXAutomatic
20498,2016,22354,Atlanta,GA,Acura,ILXAutomatic
20500,2016,40005,Long Island City,NY,Acura,ILXAutomatic
20605,2016,28257,Burlingame,CA,Acura,ILXAutomatic
20700,2016,5279,Brookfield,WI,Acura,ILXAutomatic
20917,2016,10004,Woodside,NY,Acura,ILXAutomatic
20990,2016,20095,San Diego,CA,Acura,ILXAutomatic
20998,2016,14041,Maumee,OH,Acura,ILXAutomatic
20999,2016,12760,Pembroke Pines,FL,Acura,ILXAutomatic
21000,2016,18316,Southern Pines,NC,Acura,ILXAutomatic
21000,2017,4279,Chicago,IL,Acura,ILXAutomatic
21000,2017,211,Chicago,IL,Acura,ILXAutomatic
21006,2016,30638,Burlingame,CA,Acura,ILXAutomatic
21088,2016,12200,Mt. Juliet,TN,Acura,ILXAutomatic
21111,2016,13036,Hillsboro,OR,Acura,ILXAutomatic
21297,2017,5311,Plantation,FL,Acura,ILXAutomatic
21298,2016,24017,Bradenton,FL,Acura,ILXAutomatic
21298,2017,2302,Plantation,FL,Acura,ILXAutomatic
21300,2016,12085,Westmont,IL,Acura,ILXAutomatic
21348,2016,18212,Springfield,NJ,Acura,ILXAutomatic
21395,2016,6406,Ellicott City,MD,Acura,ILXAutomatic
21479,2016,950,Brooklyn,NY,Acura,ILXAutomatic
21481,2016,4951,Henderson,NV,Acura,ILXAutomatic
21483,2016,39095,Bay Shore,NY,Acura,ILXAutomatic
21499,2016,20667,East Wenatchee,WA,Acura,ILXAutomatic
21500,2017,14024,Falls Church,VA,Acura,ILXAutomatic
21523,2016,18598,West Chester,PA,Acura,ILXAutomatic
21571,2016,28033,Fort Pierce,FL,Acura,ILXAutomatic
21595,2016,19280,Seekonk,MA,Acura,ILXAutomatic
21698,2016,10799,Palatine,IL,Acura,ILXAutomatic
21747,2016,20038,Fort Myers,FL,Acura,ILXAutomatic
21750,2016,2039,Salt Lake City,UT,Acura,ILXAutomatic
21800,2017,7675,Newport News,VA,Acura,ILXAutomatic
21955,2017,3894,Canton,CT,Acura,ILXAutomatic
21987,2017,3222,Plantation,FL,Acura,ILXAutomatic
21988,2017,1993,Plantation,FL,Acura,ILXAutomatic
21994,2016,5742,Dixon,CA,Acura,ILXAutomatic
21994,2017,3887,Plantation,FL,Acura,ILXAutomatic
21995,2016,15504,Roslyn,NY,Acura,ILXAutomatic
21995,2016,26724,Roslyn,NY,Acura,ILXAutomatic
21995,2016,19097,Bethlehem,PA,Acura,ILXAutomatic
21995,2016,35743,Cincinnati,OH,Acura,ILXAutomatic
21997,2016,21206,Ramsey,NJ,Acura,ILXAutomatic
21998,2016,22574,Houston,TX,Acura,ILXAutomatic
21999,2016,13443,Concord,CA,Acura,ILXAutomatic
22000,2016,6873,Tustin,CA,Acura,ILXAutomatic
22000,2016,8873,Tustin,CA,Acura,ILXAutomatic
22000,2017,10,Chicago,IL,Acura,ILXAutomatic
22000,2017,10,Chicago,IL,Acura,ILXAutomatic
22000,2017,853,Chicago,IL,Acura,ILXAutomatic
22000,2017,1459,Chicago,IL,Acura,ILXAutomatic
22000,2017,10007,Falls Church,VA,Acura,ILXAutomatic
22004,2016,30125,Duluth,GA,Acura,ILXAutomatic
22060,2016,20947,Chantilly,VA,Acura,ILXAutomatic
22180,2016,19282,Colorado Springs,CO,Acura,ILXAutomatic
22300,2017,5757,Milford,CT,Acura,ILXAutomatic
22398,2017,14974,Palatine,IL,Acura,ILXAutomatic
22400,2016,15233,Fallston,MD,Acura,ILXAutomatic
22493,2017,5,Wichita,KS,Acura,ILXAutomatic
22495,2016,33659,Bay Shore,NY,Acura,ILXAutomatic
22495,2017,2190,Burbank,CA,Acura,ILXAutomatic
22498,2017,846,Plantation,FL,Acura,ILXAutomatic
22500,2017,3319,Peoria,AZ,Acura,ILXAutomatic
22548,2017,3577,Larchmont,NY,Acura,ILXAutomatic
22687,2016,15048,Springfield,NJ,Acura,ILXAutomatic
22700,2016,5886,Framingham,MA,Acura,ILXAutomatic
22739,2017,5879,Davie,FL,Acura,ILXAutomatic
22784,2016,13227,Greensboro,NC,Acura,ILXAutomatic
22888,2016,25819,Athens,GA,Acura,ILXAutomatic
22888,2017,6739,Athens,GA,Acura,ILXAutomatic
22900,2017,2444,Austin,TX,Acura,ILXAutomatic
22900,2017,4282,Austin,TX,Acura,ILXAutomatic
22900,2017,5302,Austin,TX,Acura,ILXAutomatic
22985,2017,4873,Houston,TX,Acura,ILXAutomatic
22988,2016,15094,Bellevue,WA,Acura,ILXAutomatic
22988,2016,20608,Jacksonville,FL,Acura,ILXAutomatic
22988,2016,27927,Folsom,CA,Acura,ILXAutomatic
22995,2016,27603,Tukwila,WA,Acura,ILXAutomatic
22998,2016,14330,Raleigh,NC,Acura,ILXAutomatic
22998,2016,22291,Palatine,IL,Acura,ILXAutomatic
22998,2017,9418,Arlington,TX,Acura,ILXAutomatic
22998,2017,5814,Palatine,IL,Acura,ILXAutomatic
22999,2017,3947,Miami,FL,Acura,ILXAutomatic
23000,2017,10,Chicago,IL,Acura,ILXAutomatic
23000,2017,311,Chicago,IL,Acura,ILXAutomatic
23000,2017,3771,St Louis,MO,Acura,ILXAutomatic
23322,2016,19666,Ocala,FL,Acura,ILXAutomatic
23448,2017,14615,Duluth,GA,Acura,ILXAutomatic
23495,2017,3577,Cleveland,OH,Acura,ILXAutomatic
23600,2017,2286,Austin,TX,Acura,ILXAutomatic
23600,2017,3329,Austin,TX,Acura,ILXAutomatic
23675,2017,10624,Arlington,TX,Acura,ILXAutomatic
23676,2016,2621,Langhorne,PA,Acura,ILXAutomatic
23798,2016,12622,Palatine,IL,Acura,ILXAutomatic
23800,2017,9796,Merrillville,IN,Acura,ILXAutomatic
23800,2017,10332,Merrillville,IN,Acura,ILXAutomatic
23806,2017,8971,Plano,TX,Acura,ILXAutomatic
23994,2017,12267,Arlington,TX,Acura,ILXAutomatic
23995,2017,3089,Brentwood,TN,Acura,ILXAutomatic
23995,2017,1039,Roslyn,NY,Acura,ILXAutomatic
23995,2017,1317,Roslyn,NY,Acura,ILXAutomatic
23995,2017,2416,Roslyn,NY,Acura,ILXAutomatic
23995,2017,2761,Cleveland,OH,Acura,ILXAutomatic
23995,2017,2006,THOUSAND OAKS,CA,Acura,ILXAutomatic
23995,2017,5050,Canton,CT,Acura,ILXAutomatic
23997,2017,6694,Sacramento,CA,Acura,ILXAutomatic
24006,2017,2937,Royersford,PA,Acura,ILXAutomatic
24165,2016,9641,Dublin,OH,Acura,ILXAutomatic
24261,2016,7037,Auburn,MA,Acura,ILXAutomatic
24289,2017,5068,Seekonk,MA,Acura,ILXAutomatic
24583,2017,2987,Plano,TX,Acura,ILXAutomatic
24678,2017,3725,Tucson,AZ,Acura,ILXAutomatic
24800,2017,3159,Austin,TX,Acura,ILXAutomatic
24900,2017,5095,Houston,TX,Acura,ILXAutomatic
24900,2017,5763,Houston,TX,Acura,ILXAutomatic
24907,2016,9126,Dublin,OH,Acura,ILXAutomatic
24990,2017,2351,Clearwater,FL,Acura,ILXAutomatic
24991,2017,5328,Lakeland,FL,Acura,ILXAutomatic
24995,2016,16110,Honolulu,HI,Acura,ILXAutomatic
24995,2017,2551,Brentwood,TN,Acura,ILXAutomatic
24995,2017,2773,Brentwood,TN,Acura,ILXAutomatic
24995,2017,3950,Brentwood,TN,Acura,ILXAutomatic
24995,2017,7632,Brentwood,TN,Acura,ILXAutomatic
24995,2017,2104,Roslyn,NY,Acura,ILXAutomatic
24995,2017,2712,Roslyn,NY,Acura,ILXAutomatic
25093,2017,4862,Plano,TX,Acura,ILXAutomatic
25322,2016,6217,Ocala,FL,Acura,ILXAutomatic
25485,2017,1598,Milford,CT,Acura,ILXAutomatic
25835,2017,1987,Plano,TX,Acura,ILXAutomatic
25988,2017,699,San Juan,TX,Acura,ILXAutomatic
25988,2017,1443,San Juan,TX,Acura,ILXAutomatic
25998,2017,1666,San Juan,TX,Acura,ILXAutomatic
25998,2017,4659,San Juan,TX,Acura,ILXAutomatic
25998,2017,7043,San Juan,TX,Acura,ILXAutomatic
26000,2017,980,San Juan,TX,Acura,ILXAutomatic
26000,2017,1503,San Juan,TX,Acura,ILXAutomatic
26000,2017,4949,San Juan,TX,Acura,ILXAutomatic
26598,2017,4309,San Juan,TX,Acura,ILXAutomatic
26984,2017,3419,San Juan,TX,Acura,ILXAutomatic
26990,2017,378,Chapel Hill,NC,Acura,ILXAutomatic
26990,2017,3020,Clearwater,FL,Acura,ILXAutomatic
26995,2016,11500,Honolulu,HI,Acura,ILXAutomatic
