Make,Model,Media_preco
Dodge,JourneyCrew,14695.846153846154
Dodge,JourneyCrossroad,20587.470817120622
Dodge,JourneyFWD,14926.204758471522
Dodge,JourneyGT,25753.88888888889
Dodge,JourneyLimited,18612.616666666665
Dodge,JourneyR/T,18691.00790513834
Dodge,JourneySE,14813.976744186046
Dodge,JourneySXT,16935.60597637248
Dodge,Magnum4dr,7840.4049586776855
Dodge,Neon4dr,4399.75
Dodge,NeonSE,2568.25
Dodge,Neonsx,1995.0
Dodge,Nitro,10991.0
Dodge,Nitro2WD,9728.450331125829
Dodge,Nitro4WD,10382.3984375
Dodge,NitroR/T,10342.857142857143
Dodge,NitroSE,9783.1875
Dodge,NitroSLT/RT,11260.0
Dodge,NitroSPORT,9194.0
Dodge,NitroSXT,10423.923076923076
Dodge,Ram,17346.632080200503
Dodge,SRT,82394.75
Dodge,Sprinter,18481.875
Dodge,Sprinter2500,15534.0
Dodge,Sprinter3500,14378.90909090909
Dodge,Stratus,4348.777777777777
Dodge,Stratus2004,3366.0
Dodge,Stratus2004.5,3900.0
Dodge,Stratus2dr,2990.6666666666665
Dodge,Stratus4dr,3007.9
Dodge,StratusSE,2770.0
Dodge,Viper2dr,51108.02173913043
Dodge,ViperACR,157988.0
Dodge,ViperGTC,107194.0
Dodge,ViperGTS,88988.0
Dodge,ViperSRT,109995.0
FIAT,124,26226.647058823528
FIAT,500,18356.166666666668
FIAT,5001957,13282.714285714286
FIAT,500Abarth,13195.035211267606
FIAT,500Easy,12505.833333333334
FIAT,500Gucci,9634.727272727272
FIAT,500LEasy,11372.671875
FIAT,500LLounge,13642.811320754718
FIAT,500LPop,11108.608695652174
FIAT,500LTrekking,13215.696551724139
FIAT,500LUrbana,16016.2
FIAT,500Lounge,10850.430769230768
FIAT,500Pop,9150.212713936431
FIAT,500Ribelle,12660.857142857143
FIAT,500Sport,9590.128318584071
FIAT,500Turbo,10393.40909090909
FIAT,500XAWD,17258.982300884956
FIAT,500XFWD,15257.177419354839
FIAT,500XLounge,21209.666666666668
FIAT,500XPop,20810.0
FIAT,500XTrekking,20250.714285714286
FIAT,500cAbarth,16552.052631578947
FIAT,500cGQ,14391.5
FIAT,500cLounge,16502.444444444445
FIAT,500cPop,12819.470588235294
FIAT,500e,8012.666666666667
FIAT,500eBATTERY,8828.56875
Ferrari,3602dr,101549.77272727272
Ferrari,360Challenge,175950.0
Ferrari,4302dr,161134.9024390244
Ferrari,430Convertible,139725.4
Ferrari,430Coupe,128305.85714285714
Ferrari,430Spider,119295.0
Ferrari,458,225570.44594594595
Ferrari,488,345602.6388888889
Ferrari,575M,141558.77777777778
Ferrari,599,179539.84615384616
Ferrari,612,100260.33333333333
Ferrari,California,222107.42857142858
Ferrari,California2dr,113933.53333333334
Ferrari,CaliforniaConvertible,176547.28
Ferrari,F12berlinetta2dr,329150.0
Ferrari,F12berlinettaCoupe,294925.1904761905
Ferrari,FF2dr,156425.5
Ferrari,FFHatchback,184413.9
Ferrari,GTC4LussoCoupe,369554.25
Fisker,Karma4dr,46452.22222222222
Fisker,KarmaEcoSport,49888.0
Ford,C-Max,15773.091370558375
Ford,Club,5019.75
Ford,Contour4dr,2994.3333333333335
Ford,Crown,4722.850746268657
Ford,E-Series,36319.4
Ford,Econoline,16060.182217343578
Ford,Edge4dr,12598.445605408728
Ford,EdgeAWD,9153.054945054944
Ford,EdgeFWD,8849.286885245901
Ford,EdgeLTD,19917.0
Ford,EdgeLimited,20054.576457645766
Ford,EdgeSE,17049.749555950268
Ford,EdgeSEL,21718.79411764706
Ford,EdgeSport,27164.9667896679
Ford,EdgeTitanium,28449.25499092559
Ford,Escape2WD,6275.477272727273
Ford,Escape4WD,18038.82710713183
Ford,Escape4dr,5162.5058139534885
Ford,EscapeBase,5530.0
Ford,EscapeFWD,16420.325795053002
Ford,EscapeS,13397.340057636888
Ford,EscapeSE,15488.400330851944
Ford,EscapeSEL,14379.33849557522
Ford,EscapeSPORT,14194.0
Ford,EscapeTitanium,18521.213773314204
Ford,EscapeXLS,9996.0
Ford,Escort2dr,2965.5
Ford,Escort4dr,3090.846153846154
Ford,EscortFleet,2440.0
Ford,EscortSE,3995.0
Ford,"Excursion137""",15843.627027027027
Ford,Excursion2005,17575.0
Ford,Expedition,29321.68774319066
Ford,"Expedition119""",3896.894117647059
Ford,Expedition2WD,22811.172727272726
Ford,Expedition4.6L,6242.64
Ford,Expedition4WD,26265.80081300813
Ford,Expedition4dr,7449.202531645569
Ford,Expedition5.4L,6343.024242424242
Ford,ExpeditionEL,24990.0
Ford,ExpeditionEddie,7995.0
Ford,ExpeditionKing,32721.105263157893
Ford,ExpeditionLimited,33990.5
Ford,ExpeditionPlatinum,50931.5
Ford,ExpeditionXL,21371.0
Ford,ExpeditionXLT,30320.31178707224
Ford,Explorer,10512.23076923077
Ford,Explorer2WD,7704.809523809524
Ford,Explorer2dr,2901.714285714286
Ford,Explorer4WD,28468.130134200896
Ford,Explorer4dr,5707.781651376147
Ford,ExplorerAWD,12675.777777777777
Ford,ExplorerBase,19191.604914933836
Ford,ExplorerFWD,27679.83411580595
Ford,ExplorerLimited,25811.753598645217
Ford,ExplorerPolice,13738.0
Ford,ExplorerRWD,9349.836734693878
Ford,ExplorerSport,31285.85542168675
Ford,ExplorerXLT,24924.60902255639
Ford,F-150,8463.285714285714
Ford,F-150'07,7500.0
Ford,F-1502010,23995.0
Ford,F-1502WD,23269.04335147745
Ford,F-1504WD,29872.696621288003
Ford,F-150AWD,23896.8064516129
Ford,F-150FX4,25858.25
Ford,F-150King,52260.2
Ford,F-150Lariat,44900.99259259259
Ford,F-150Limited,42243.9
Ford,F-150Platinum,38957.75833333333
Ford,F-150Raptor,70099.67692307693
Ford,F-150Regular,16873.598684210527
Ford,F-150SVT,37740.0
Ford,F-150SuperCab,22490.33203125
Ford,F-150SuperCrew,28700.171943887777
Ford,F-150XL,33998.781818181815
Ford,F-150XLT,33691.518963922295
Ford,F-250,9371.8125
Ford,F-2502WD,4997.0
Ford,F-2504WD,7823.333333333333
Ford,F-350,13437.882352941177
Ford,F-3502WD,5730.0
Ford,Fiesta4dr,7333.115384615385
Ford,Fiesta5dr,7370.151515151515
Ford,FiestaHatchback,11342.16341212744
Ford,FiestaS,13173.57142857143
Ford,FiestaSE,13684.268292682927
Ford,FiestaST,20026.14285714286
Ford,FiestaSedan,10190.830889540566
Ford,FiestaTitanium,14995.0
Ford,Five,5269.0
Ford,Flex4dr,12460.952127659575
Ford,FlexLimited,26249.650103519667
Ford,FlexSE,18113.536082474227
Ford,FlexSEL,23169.850077279752
Ford,Focus,12236.693693693695
Ford,Focus2dr,5943.9
Ford,Focus3dr,4287.9324324324325
Ford,Focus4dr,6950.0808362369335
Ford,Focus5dr,8756.251219512194
Ford,FocusHatchback,13498.07452387524
Ford,FocusRS,37639.913043478264
Ford,FocusS,13904.941176470587
Ford,FocusSE,15531.563636363637
Ford,FocusSEL,16591.095238095237
Ford,FocusST,21576.846153846152
Ford,FocusSedan,11672.424601464885
Ford,FocusTitanium,18255.6
Ford,Freestar,4323.629032258064
Ford,Freestyle4dr,5111.957142857143
Ford,Fusion,18859.28853046595
Ford,Fusion4dr,9276.175010697476
Ford,FusionHybrid,17801.901766004416
Ford,FusionPlatinum,24903.75
Ford,FusionS,13287.027881040893
Ford,FusionSE,15203.832811521603
Ford,FusionSEL,9869.0
Ford,FusionSport,28815.869565217392
Ford,FusionTitanium,17849.02512562814
Ford,GT2dr,314206.8888888889
Ford,Mustang,20327.5
Ford,Mustang2dr,14708.794672586015
Ford,MustangCobra,59997.0
Ford,MustangConvertible,20494.988700564973
Ford,MustangCoupe,20976.141930835736
Ford,MustangEcoBoost,23724.256172839505
Ford,MustangFastback,25602.638487680542
Ford,MustangGT,32329.149450549452
Ford,MustangShelby,56880.444444444445
Ford,MustangV6,21163.073170731706
Ford,Ranger,7500.0
Ford,Ranger2WD,8905.698738170347
Ford,Ranger4WD,11293.725308641975
Ford,RangerEdge,5989.0
Ford,RangerXL,11368.0
Ford,Super,34955.821828240914
Ford,Taurus,7152.086956521739
Ford,Taurus4dr,8949.884658454648
Ford,TaurusLimited,18245.295608108107
Ford,TaurusPolice,10495.0
Ford,TaurusSE,13789.25925925926
Ford,TaurusSEL,16152.066838046272
Ford,TaurusSHO,25479.66283524904
Ford,Thunderbird2dr,15828.157360406092
Ford,Transit,21252.43230944255
Ford,Windstar,3840.9298245614036
Ford,ZX22dr,2980.0
Freightliner,Sprinter,28600.727272727272
GMC,Acadia,35496.12244897959
GMC,AcadiaAWD,25568.52816603134
GMC,AcadiaFWD,24240.471635150167
GMC,AcadiaSLE,28398.0
GMC,Canyon2WD,10531.591836734693
GMC,Canyon4WD,13400.278846153846
GMC,CanyonCrew,29919.564668769715
GMC,CanyonExtended,24204.17948717949
GMC,CanyonRegular,12042.5
GMC,CanyonSLE,13489.0
GMC,Classic,7594.0
GMC,Denali4dr,5596.8
GMC,Envoy,6570.485148514851
GMC,Envoy2WD,8576.897435897436
GMC,Envoy4WD,9173.547368421052
GMC,Envoy4dr,6567.025906735751
GMC,Jimmy2dr,2995.0
GMC,Jimmy4dr,4438.153846153846
GMC,New,6947.2
GMC,P,6499.0
GMC,Safari,4395.666666666667
GMC,Savana,21333.50469483568
GMC,Sierra,32197.644271948608
GMC,Sonoma2WD,5104.736842105263
GMC,Sonoma4WD,6307.136363636364
GMC,Suburban1500,3444.2727272727275
GMC,Suburban2500,2600.0
GMC,TerrainAWD,20605.724175824176
GMC,TerrainFWD,18536.22112
GMC,TerrainSLE-2,24117.5
GMC,TerrainSLT,17999.0
GMC,TerrainSLT-1,11995.0
GMC,Yukon,30870.71523178808
GMC,Yukon1500,3200.0
GMC,Yukon2WD,37212.16894197952
GMC,Yukon4WD,42118.73693693693
GMC,Yukon4dr,7295.902097902098
GMC,YukonAWD,31211.994366197185
GMC,YukonCOMMERCIAL,7988.0
GMC,YukonDenali,52998.0
GMC,YukonSLE,13745.0
GMC,YukonSLT1,17987.0
GMC,YukonXL,16750.0
Genesis,G803.8L,39939.05319148936
Genesis,G805.0L,44799.63157894737
Genesis,G903.3T,60089.10526315789
Genesis,G905.0L,60049.88888888889
Geo,Tracker2dr,5497.0
HUMMER,H14-Passenger,75458.71428571429
HUMMER,H24WD,30140.69421487603
HUMMER,H24dr,21205.932153392332
HUMMER,H3,16767.714285714286
HUMMER,H34WD,15026.834890965732
HUMMER,H34dr,12091.25
HUMMER,H3Alpha,16995.0
HUMMER,H3H3T,31999.0
Honda,Accord,15570.711419114605
Honda,CR-V,12977.0
Honda,CR-V2WD,10465.988184747583
Honda,CR-V4WD,10627.688864017908
Honda,CR-VAutomatic,3693.1
Honda,CR-VEX,18907.599647266314
Honda,CR-VEX-L,20311.897094854743
Honda,CR-VLX,17501.398705823794
Honda,CR-VONE,8797.0
Honda,CR-VSE,22325.196172248805
Honda,CR-VTouring,27751.866510538643
Honda,CR-Z3dr,8829.147540983606
Honda,CR-ZAutomatic,12740.8
Honda,CR-ZCVT,12100.733333333334
Honda,CR-ZEX,14626.57627118644
Honda,CR-ZEX-L,20974.5
Honda,CR-ZLX,16492.5
Honda,CR-ZManual,10638.125
Honda,Civic,13631.662556551051
Honda,CivicCX,3745.0
Honda,CivicContinuously,3962.8
Honda,CivicDX,3625.1428571428573
Honda,CivicEX,4503.622950819672
Honda,CivicGX,5225.333333333333
Honda,CivicHX,3995.0
Honda,CivicLX,4234.53164556962
Honda,CivicManual,5494.0
Honda,CivicSi,5602.153846153846
Honda,CivicVP,4657.925925925926
Honda,CrosstourEX,16031.0
Honda,CrosstourEX-L,18852.281045751635
Honda,Element2WD,8856.441860465116
Honda,Element4WD,9343.888268156425
Honda,Fit,6883.0
Honda,Fit5dr,7775.772079772079
Honda,FitAutomatic,10941.161290322581
Honda,FitEX,15601.833333333334
Honda,FitEX-L,16838.59677419355
Honda,FitLX,14164.462462462463
Honda,FitManual,9873.8
Honda,FitSport,12173.134453781513
Honda,HR-V2WD,19606.599056603773
Honda,HR-VAWD,21631.115789473683
Honda,HR-VEX,22776.2
Honda,HR-VEX-L,24716.379310344826
Honda,HR-VLX,20367.28205128205
Honda,Insight5dr,7601.857142857143
Honda,InsightBase,10061.625
Honda,InsightCVT,9021.5
Honda,InsightContinuously,4395.0
Honda,InsightEX,11038.666666666666
Honda,InsightLX,11375.8
Honda,InsightManual,4215.0
Honda,Odyssey2005,6999.0
Honda,Odyssey4dr,8575.952286282307
Honda,Odyssey5dr,13178.017391304347
Honda,OdysseyEX,16482.41855670103
Honda,OdysseyEX-L,24073.086935405536
Honda,OdysseyEX-RES,5161.461538461538
Honda,OdysseyElite,45633.13333333333
Honda,OdysseyLX,16955.487562189053
Honda,OdysseyMINI,8995.0
Honda,OdysseySE,28631.15306122449
Honda,OdysseyTouring,28253.90329218107
Honda,Passport2WD,2495.0
Honda,Passport4WD,4339.857142857143
Honda,Pilot,17900.0
Honda,Pilot2WD,21089.501590668082
Honda,Pilot4WD,22531.902614379083
Honda,PilotEX,17941.791666666668
Honda,PilotEX-L,25266.219493476594
Honda,PilotElite,45240.25
Honda,PilotLX,21657.56
Honda,PilotSE,27025.4793814433
Honda,PilotTouring,28756.805309734515
Honda,Prelude2dr,5562.555555555556
Honda,PreludeAutomatic,8617.0
Honda,Ridgeline4WD,15332.741935483871
Honda,RidgelineBlack,40363.36363636364
Honda,RidgelineRT,17448.409090909092
Honda,RidgelineRTL,22116.628415300547
Honda,RidgelineRTL-E,40022.944444444445
Honda,RidgelineRTL-T,34115.44736842105
Honda,RidgelineRTS,20678.41176470588
Honda,RidgelineSE,28193.862068965518
Honda,RidgelineSport,24155.74226804124
Honda,S20002dr,21285.914285714287
Honda,S2000Manual,16860.561983471074
Hyundai,Accent,3800.0
Hyundai,Accent3dr,4912.181034482759
Hyundai,Accent4dr,6642.478260869565
Hyundai,Accent5dr,8555.64705882353
Hyundai,AccentGLS,10098.645400593472
Hyundai,AccentGS,9995.652360515021
Hyundai,AccentSE,11184.805871212122
Hyundai,AccentSport,11952.193548387097
Hyundai,AccentValue,12836.0
Hyundai,Azera3.3L,29900.0
Hyundai,Azera4dr,9580.521212121212
Hyundai,AzeraLimited,22851.489583333332
Hyundai,AzeraSedan,17307.055555555555
Hyundai,Elantra,12507.969645868465
Hyundai,Elantra4DR,13506.0
Hyundai,Elantra4DSD,12225.0
Hyundai,Elantra4dr,10998.620489690722
Hyundai,Elantra5dr,3997.8333333333335
Hyundai,ElantraECO,15452.0
Hyundai,ElantraGLS,10655.678988326848
Hyundai,ElantraLimited,14550.420382165605
Hyundai,ElantraSE,12837.399088838269
Hyundai,ElantraSEL,16900.0
Hyundai,ElantraSport,14594.280575539568
Hyundai,ElantraValue,14882.90243902439
Hyundai,Entourage4dr,6434.206896551724
Hyundai,Equus4dr,18709.015873015873
Hyundai,EquusSignature,27089.024193548386
Hyundai,EquusUltimate,34042.795918367345
Hyundai,Genesis,17360.5875
Hyundai,Genesis3.8,17259.221183800622
Hyundai,Genesis3.8L,27563.154727793695
Hyundai,Genesis4dr,13573.984415584415
Hyundai,Genesis5.0,23188.660714285714
Hyundai,Genesis5.0L,31258.065789473683
Hyundai,GenesisV6,28127.673076923078
Hyundai,Ioniq,26469.272727272728
Hyundai,Santa,17929.97480620155
Hyundai,Sonata,16473.84030418251
Hyundai,Sonata1.6T,15269.315789473685
Hyundai,Sonata2.0T,19597.094736842104
Hyundai,Sonata2.4L,14936.267455621302
Hyundai,Sonata4dr,10173.097995545657
Hyundai,SonataBase,2599.0
Hyundai,SonataEco,19986.0
Hyundai,SonataGLS,11936.691176470587
Hyundai,SonataLimited,16183.794685990339
Hyundai,SonataSE,14448.742474916387
Hyundai,SonataSEL,23949.0
Hyundai,SonataSport,20130.082352941175
Hyundai,Tiburon2dr,5799.635135135135
Hyundai,Tucson4WD,6973.892857142857
Hyundai,Tucson4dr,5894.7037037037035
Hyundai,TucsonAWD,17195.506309148266
Hyundai,TucsonEco,22147.9375
Hyundai,TucsonFWD,15428.163153070578
Hyundai,TucsonGL,13027.611111111111
Hyundai,TucsonGLS,14282.603773584906
Hyundai,TucsonLimited,18327.70557029178
Hyundai,TucsonNight,27341.11111111111
Hyundai,TucsonSE,17832.39688715953
Hyundai,TucsonSport,24664.970588235294
Hyundai,TucsonWalking,19521.333333333332
Hyundai,Veloster1.6L,18995.0
Hyundai,Veloster3dr,10281.348936170212
Hyundai,VelosterAutomatic,14281.144620811287
Hyundai,VelosterDual,14585.157894736842
Hyundai,VelosterManual,14808.37321937322
Hyundai,VelosterRE:FLEX,13425.075471698114
Hyundai,VelosterRE:MIX,11928.47619047619
Hyundai,VelosterTurbo,13996.673015873015
Hyundai,VelosterValue,15014.8
Hyundai,VeracruzAWD,13417.919642857143
Hyundai,VeracruzFWD,11581.122340425532
Hyundai,XG3004dr,3947.5
Hyundai,XG3504dr,4212.083333333333
INFINITI,EX35AWD,14690.888
INFINITI,EX35RWD,14194.85294117647
INFINITI,EX37EX37,21101.30769230769
INFINITI,EX37Journey,21995.0
INFINITI,FX352,9997.0
INFINITI,FX354dr,11309.209302325582
INFINITI,FX35AWD,15210.694779116466
INFINITI,FX35Base,12331.125
INFINITI,FX35Limited,23241.333333333332
INFINITI,FX35RWD,15575.316666666668
INFINITI,FX35with,7304.0
INFINITI,FX37FX37,24762.983606557376
INFINITI,FX45AWD,10177.857142857143
INFINITI,FX50AWD,23209.428571428572
INFINITI,FX50FX50,30533.666666666668
INFINITI,G20Luxury,2825.0
INFINITI,G20Touring,3244.0
INFINITI,G25,13479.5
INFINITI,G35,8618.672992700729
INFINITI,G37,17241.37760158573
INFINITI,I30Automatic,2273.75
INFINITI,I30Limited,4589.0
INFINITI,I30Luxury,3753.8571428571427
INFINITI,I30Touring,3430.125
INFINITI,I35Luxury,4627.525
INFINITI,JX35JX35,23571.08396946565
INFINITI,M354dr,11220.135869565218
INFINITI,M35Base,9944.0
INFINITI,M35Sport,9105.26923076923
INFINITI,M35hM35h,18141.666666666668
INFINITI,M35x,9313.90625
INFINITI,M374dr,16022.718309859154
INFINITI,M37Base,18457.52380952381
INFINITI,M37M37,24177.262711864405
INFINITI,M37M37x,24406.108527131782
INFINITI,M37X,21900.0
INFINITI,M37x,18012.285714285714
INFINITI,M454dr,11147.09090909091
INFINITI,M45Base,8826.3
INFINITI,M45Sport,9997.5
INFINITI,M564dr,17792.8
INFINITI,M56M56,28080.75
INFINITI,M56M56x,29328.125
INFINITI,M56x,21991.25
INFINITI,Q40AWD,20933.385542168675
INFINITI,Q40RWD,20136.590361445782
INFINITI,Q45Base,6068.944444444444
INFINITI,Q45Premium,7860.0
INFINITI,Q45with,4250.0
INFINITI,Q50,32280.25
INFINITI,Q502.0t,31712.6
INFINITI,Q503.0t,33098.013636363634
INFINITI,Q504dr,20500.0
INFINITI,Q50AWD,26457.77396569122
INFINITI,Q50Hybrid,25056.440366972478
INFINITI,Q50RWD,25179.234151329245
INFINITI,Q50Red,46214.64
INFINITI,Q60,25009.83299389002
INFINITI,Q602.0t,37073.75
INFINITI,Q603.0t,43676.95652173913
INFINITI,Q703.7,39157.0
INFINITI,Q705.6,55990.0
INFINITI,Q70L3.7,46616.57142857143
INFINITI,Q70L5.6,53998.0
INFINITI,Q70LV6,37855.74747474748
INFINITI,Q70LV8,44003.45
INFINITI,Q70V6,33918.07100591716
INFINITI,Q70V8,40213.11111111111
INFINITI,Q70hHybrid,39991.5
INFINITI,QX30AWD,32829.6129032258
INFINITI,QX30Base,25971.0
INFINITI,QX30FWD,29430.84
INFINITI,QX30Luxury,29574.7
INFINITI,QX30Premium,31380.545454545456
INFINITI,QX30Sport,31260.285714285714
INFINITI,QX4Luxury,4409.24
INFINITI,QX4QX4,4892.833333333333
INFINITI,QX50AWD,29692.131313131315
INFINITI,QX50RWD,28598.139072847684
INFINITI,QX562WD,26062.936305732484
INFINITI,QX564WD,24519.858108108107
INFINITI,QX564dr,13101.551724137931
INFINITI,QX56AWD,15468.666666666666
INFINITI,QX56Base,30386.0
INFINITI,QX56RWD,15611.739130434782
INFINITI,QX60,43985.0
INFINITI,QX602WD,28942.221830985916
INFINITI,QX60AWD,32753.154510556622
INFINITI,QX60Base,27900.0
INFINITI,QX60FWD,36681.9877675841
INFINITI,QX60Hybrid,29873.75925925926
INFINITI,QX70AWD,36124.1582278481
INFINITI,QX70RWD,34474.43243243243
INFINITI,QX70V6,29719.97328244275
INFINITI,QX70V8,39898.0
INFINITI,QX802WD,44731.313008130084
INFINITI,QX804WD,50375.97435897436
INFINITI,QX80AWD,53119.0
INFINITI,QX80RWD,52331.243902439026
Isuzu,Ascender2WD,6280.333333333333
Isuzu,Ascender4dr,4317.5
Isuzu,Axiom4dr,4352.5
Isuzu,HombreReg,1500.0
Isuzu,HombreSpacecab,3999.0
Isuzu,Rodeo4dr,3999.970588235294
Isuzu,Trooper4dr,3256.8
Isuzu,VehiCROSS2dr,9196.6
Isuzu,i-2802dr,6926.5
Isuzu,i-2902WD,6723.75
Isuzu,i-3504dr,10000.0
Jaguar,F-PACE20d,52132.5
Jaguar,F-PACE25t,54431.5
Jaguar,F-PACE35t,50057.73333333333
Jaguar,F-PACEFirst,67561.0
Jaguar,F-PACES,62958.0625
Jaguar,F-TYPEConvertible,65182.60344827586
Jaguar,F-TYPECoupe,66228.4051724138
Jaguar,F-TYPEF-Type,47945.34745762712
Jaguar,F-TYPESVR,107888.0
Jaguar,S-TYPE4dr,6393.652173913043
Jaguar,X-TYPE4dr,6924.6164383561645
Jaguar,XE20d,42590.857142857145
Jaguar,XE25t,34195.41237113402
Jaguar,XE35t,43500.833333333336
Jaguar,XF,34997.0
Jaguar,XF2009,12999.0
Jaguar,XF20d,54076.26666666667
Jaguar,XF35t,47885.172932330825
Jaguar,XF4dr,18352.768844221104
Jaguar,XFI4,24519.973684210527
Jaguar,XFPortfolio,32733.36842105263
Jaguar,XFPremium,27124.34375
Jaguar,XFR,52288.666666666664
Jaguar,XFR-S,62988.0
Jaguar,XFR-Sport,54495.0
Jaguar,XFS,53640.38888888889
Jaguar,XFSport,34667.42105263158
Jaguar,XFSupercharged,45888.0
Jaguar,XFV6,29143.73033707865
Jaguar,XFV8,31496.5
Jaguar,XFXF,23927.35135135135
Jaguar,XFXFR,39451.75
Jaguar,XFXFR-S,55222.6
Jaguar,XJ,17894.0
Jaguar,XJ4dr,18479.12568306011
Jaguar,XJAWD,35553.1875
Jaguar,XJBase,33230.0
Jaguar,XJL,44935.718309859156
Jaguar,XJR,64423.153846153844
Jaguar,XJR-Sport,60028.85
Jaguar,XJRWD,34080.163265306124
Jaguar,XJSupercharged,49610.25
Jaguar,XJXJL,76168.25
Jaguar,XK,22632.4
Jaguar,XK2dr,25149.161616161615
Jaguar,XK82dr,11297.297872340425
Jaguar,XKConvertible,54997.5
Jaguar,XKCoupe,51964.833333333336
Jaguar,XKR,62294.25
Jaguar,XKR-S,82989.5
Jaguar,XKXK,42810.37037037037
Jaguar,XKXKR,48792.19047619047
Jaguar,XKXKR-S,54999.0
Jeep,Cherokee2dr,5594.0
Jeep,Cherokee4WD,22581.835761589406
Jeep,Cherokee4dr,5578.793103448276
Jeep,Cherokee75th,23293.3
Jeep,CherokeeAltitude,21334.4
Jeep,CherokeeFWD,18949.19230769231
Jeep,CherokeeHigh,20345.0
Jeep,CherokeeL,28912.0
Jeep,CherokeeLatitude,19109.354025814384
Jeep,CherokeeLimited,21622.155990957046
Jeep,CherokeeOverland,31710.6
Jeep,CherokeeSport,16929.67733990148
Jeep,CherokeeTrailhawk,24978.947368421053
Jeep,Commander2WD,8918.35
Jeep,Commander4WD,10444.64606741573
Jeep,Commander4dr,9102.768115942028
Jeep,CommanderRWD,10245.42857142857
Jeep,Compass,11695.0
Jeep,Compass2017.5,25965.3
Jeep,Compass2WD,5795.391304347826
Jeep,Compass4WD,10611.218461538461
Jeep,Compass75th,16933.333333333332
Jeep,CompassAltitude,14097.90909090909
Jeep,CompassFWD,9982.108571428571
Jeep,CompassHigh,16725.21052631579
Jeep,CompassLatitude,15888.622505985635
Jeep,CompassLatutide,13498.0
Jeep,CompassLimited,16779.65142857143
Jeep,CompassSport,15040.482965931864
Jeep,CompassTrailhawk,28402.0
Jeep,Grand,25224.806792106472
Jeep,Liberty2WD,7137.8421052631575
Jeep,Liberty4WD,12049.24
Jeep,Liberty4dr,6015.035230352303
Jeep,LibertyRWD,11253.382352941177
Jeep,LibertySport,12695.0
Jeep,Patriot,8995.0
Jeep,Patriot2WD,6252.25
Jeep,Patriot4WD,10206.271641791045
Jeep,Patriot4x4,11995.0
Jeep,Patriot75th,16744.59259259259
Jeep,PatriotAltitude,13313.76923076923
Jeep,PatriotFWD,9136.00796812749
Jeep,PatriotHigh,16790.408695652175
Jeep,PatriotLatitude,15904.686204431737
Jeep,PatriotLimited,15980.126213592233
Jeep,PatriotNorth,13975.0
Jeep,PatriotSPORT,10988.0
Jeep,PatriotSport,14696.049050632912
Jeep,Renegade4WD,12900.0
Jeep,Renegade75th,19552.0
Jeep,RenegadeAltitude,22291.5
Jeep,RenegadeDeserthawk,23945.333333333332
Jeep,RenegadeJustice,20413.878787878788
Jeep,RenegadeLatitude,18630.80085653105
Jeep,RenegadeLimited,20110.28770301624
Jeep,RenegadeSport,18321.136150234743
Jeep,RenegadeTrailhawk,22506.390119250427
Jeep,Wrangler,32004.336927899687
Jeep,Wrangler2WD,16527.30769230769
Jeep,Wrangler2dr,13491.698581560284
Jeep,Wrangler4WD,20003.246998284732
Jeep,Wrangler75th,32936.0
Jeep,WranglerAltitude,27947.0
Jeep,WranglerBackcountry,31051.333333333332
Jeep,WranglerBig,31986.0
Jeep,WranglerBlack,29495.0
Jeep,WranglerChief,35900.0
Jeep,WranglerFreedom,27942.121212121212
Jeep,WranglerHard,32738.5
Jeep,WranglerLWBU,16950.0
Jeep,WranglerMoab,31000.0
Jeep,WranglerPolar,29993.333333333332
Jeep,WranglerRWD,17022.59375
Jeep,WranglerRubicon,31806.063559322032
Jeep,WranglerSahara,29354.877419354838
Jeep,WranglerSport,25703.604838709678
Jeep,WranglerUnlimited,22000.0
Jeep,WranglerWillys,27424.617647058825
Jeep,WranglerX,28440.25
Kia,Amanti4dr,5125.086956521739
Kia,Borrego2WD,8944.171428571428
Kia,Borrego4WD,9613.111111111111
Kia,CadenzaLimited,20663.650406504064
Kia,CadenzaPremium,20244.29189189189
Kia,CadenzaSedan,23411.3
Kia,CadenzaTechnology,40115.0
Kia,Forte,12373.526946107784
Kia,Forte4dr,7956.609195402299
Kia,Forte5EX,18500.0
Kia,Forte5LX,15639.2
Kia,Forte5SX,21999.0
Kia,ForteAutomatic,13100.802893309223
Kia,ForteEX,11595.539440203562
Kia,ForteLX,13170.49338900487
Kia,ForteManual,12011.688679245282
Kia,ForteS,15659.858823529412
Kia,ForteSX,11944.5
Kia,K900Luxury,30741.24347826087
Kia,K900Premium,28554.884615384617
Kia,K900V6,34766.6
Kia,K900V8,40349.166666666664
Kia,NiroEX,25530.46153846154
Kia,NiroFE,22496.666666666668
Kia,NiroLX,24828.076923076922
Kia,NiroTouring,30748.6
Kia,Optima,15917.264705882353
Kia,Optima2006.5,5256.875
Kia,Optima4dr,9913.277699859747
Kia,OptimaEX,16026.144268774704
Kia,OptimaLX,14861.991063449508
Kia,OptimaLimited,20018.1
Kia,OptimaS,24265.5
Kia,OptimaSX,18167.542492917848
Kia,OptimaSXL,26345.79487179487
Kia,Rio,18902.333333333332
Kia,Rio4dr,5463.811594202899
Kia,Rio5-door,9997.948051948051
Kia,Rio5dr,7653.2692307692305
Kia,RioEX,14376.222222222223
Kia,RioLX,13225.863309352519
Kia,RioSedan,10452.211988304094
Kia,Rondo4dr,5752.523809523809
